HSC	0.0235633
MPP	0.0304157
LMPP	0.0509756
BMEP	0.0412704
MkP	0.0452239
pro-ery1	0.0451175
pro-ery2	0.035722
EEP1	0.0300223
EEP2	0.0266332
EEP3	0.0247716
EoBaMa	0.025397
GMP	0.0627752
Mye	0.0388418
Pro-mye	0.018418
MDP	0.0237393
Pro-mono	0.0216617
Pre-cDC	0.0250855
Pre-pDC	0.0508043
CLP	0.0874978
Pro-B1	0.110692
Pro-B2	0.201943
Pro-B3	0.151029
Pre-B1	0.362119
Pre-B2	0.688276
InterEry	0.0188501
LateEry	0.0175235
MatureEry	0.0169216
Immat-B	0.0783729
Mature-B	0.0215402
Memory-B	0.0194853
