892.9010625080059	659.8705106086322	0
871.6004273392114	551.0253418637361	0
881.1059743939546	544.0500563420876	0
880.874193307187	544.4483711692047	0
903.3770759453344	692.5733898566639	0
902.7032745822967	693.229052291136	0
876.5939600558735	615.3727931821211	0
903.7998842576029	684.0115944122394	0
884.2051778997107	590.9701128569308	0
912.5682516209417	709.469383164525	0
885.451699141866	656.8534422650542	0
911.881758324787	693.3342087702963	0
879.0725636849938	616.7433073248601	0
916.2877567466231	719.4831442814813	0
877.970605144198	623.0231117869744	0
917.509469504657	725.9361659474346	0
873.8124016499014	571.7979126319202	0
917.2306358440853	733.2759551419894	0
872.8363201951498	578.1978476022251	0
875.2837013162411	555.2179467139019	0
917.0707075908047	722.9036018071862	0
872.046421189114	583.5106363770115	0
882.1057726839119	643.0354605939395	0
871.6526695056587	592.8523454016915	0
899.7310077072458	689.6977988580018	0
873.8631411460207	572.3435342442699	0
913.3307995474057	717.6375390957646	0
911.840492157699	706.9029280232519	0
875.9318916468862	615.5312299315509	0
886.4304118849453	657.0436050647822	0
908.9195832840513	702.1594977864794	0
889.8457070002796	659.3357965478922	0
917.8369820583569	730.9997995115409	0
912.30383957888	701.5427419446385	0
876.6842942150734	620.3605714752227	0
883.8875495515009	640.6293410741572	0
893.1496447506647	670.6678275457028	0
872.9418323505113	590.5709234215346	0
895.9600410294679	672.9759151948624	0
899.9739917630352	689.1275216804315	0
893.7626206229044	670.4842068943376	0
879.8520722130502	633.8424096119177	0
910.2578547306805	563.4942552732815	0
912.9039578038887	715.6687026389999	0
912.4542530570677	708.8617971982546	0
889.9901355738455	660.8818780075371	0
898.4073528268912	675.6598640771173	0
872.8992980991147	598.1563139066493	0
929.6448717328769	524.7067205661181	0
894.2325867061483	668.9038104439437	0
874.7443370292424	607.5879568398797	0
872.5544809078813	582.5530319170913	0
891.7237537382415	672.0229763013618	0
875.5700180011569	612.8489466602218	0
913.3412796028915	711.3675462291249	0
913.6592786513411	718.7407062985899	0
901.3593475813071	683.9401609437142	0
905.6159690781841	696.7332110403133	0
908.5018523300414	701.7389315345602	0
916.5020719201482	731.8853749858625	0
908.568152544799	703.0330163003854	0
882.9916335456408	648.9165110044908	0
910.6185713970443	696.7607326947721	0
904.7913112700303	692.2348391440623	0
872.3464134007776	596.0946864953389	0
900.7557414022125	680.3050514979011	0
879.2476891893335	613.0631022974972	0
916.9250484881786	732.9874314008625	0
882.8658054427493	628.8204048357401	0
913.4025519975756	716.1686360401307	0
912.7383999787004	712.678656487442	0
896.2594003050863	664.6285783116268	0
876.7615310638354	617.9776919295081	0
915.461807775233	716.3665019268615	0
886.4365885237985	662.1316922685803	0
882.1453719285032	643.9648844859481	0
876.8544457145589	622.2706900575731	0
872.0900458620432	587.657160530221	0
889.4631654374799	669.1710552750224	0
886.4047533163857	622.6551820214788	0
886.6359356363797	585.4717696393838	0
912.276955803735	712.6836190609849	0
894.0392302056222	670.834314683326	0
901.0738293670018	682.7215673768861	0
904.041322033296	691.2881056446809	0
891.815547488478	646.5847706401673	0
891.4847957151871	670.1744082986946	0
875.3723215128509	553.0984873606767	0
894.9018978963536	680.5431049657525	0
912.812694268314	716.7266162630788	0
902.3014195030676	689.2218483352642	0
878.5244880724717	626.7402717404266	0
918.2787333136206	730.2402171806393	0
917.6146310906668	723.4024475899948	0
882.9697691448921	644.6764706813609	0
917.5160047443882	730.6632321654408	0
901.8535858879259	692.2449670812177	0
912.7405335254772	717.3316695252589	0
898.1781747670321	670.0947893937251	0
909.3665294449182	601.7904603288277	0
894.7123339441404	677.7993154434123	0
915.7547381604395	728.6039457387252	0
885.6048800641997	654.9518867245533	0
906.2877017678915	689.4050215730288	0
884.0462426270041	652.1967847576143	0
876.3668455250847	593.6541030121973	0
902.2628973304152	684.0549430872867	0
897.65579185745	677.1394529742585	0
906.9037185395999	687.626608677954	0
901.4526304829446	688.3156231720916	0
902.0657574652271	682.9424480920436	0
883.7199009079683	627.78612951109	0
913.9496773761261	713.2682662600066	0
872.2017734416974	592.5389546856125	0
917.3489051275727	721.3655329793996	0
893.4063785929462	675.7606014274278	0
912.9971945489069	705.7419246598588	0
910.2382612438686	704.0682573437883	0
918.2842083084051	731.5754408494188	0
872.4881568344204	581.3898730786586	0
884.1265300760615	642.9516339626109	0
873.6855029445861	591.121111358213	0
889.1778291814818	668.3998809450147	0
915.8224294071157	711.8158085852497	0
878.4455663994733	547.0662831170107	0
917.6376848102434	728.5860865340509	0
909.3148932092903	682.722924869529	0
873.2676632787332	588.4199783698427	0
899.7083351544076	664.77822575512	0
901.4482544708823	689.8702392007934	0
912.9696624731358	720.3387969984547	0
880.8318164734872	630.2555740762862	0
916.711034117968	730.3598182078522	0
906.3467157786276	673.7483311465292	0
892.5487218819949	664.0880589986942	0
918.1017152305254	727.2890134019967	0
911.3828721537893	675.5994410454871	0
