HSC	0.0978091
MPP	0.152022
LMPP	0.429923
BMEP	0.140528
MkP	0.0408363
pro-ery1	0.0669344
pro-ery2	0.102669
EEP1	0.0457122
EEP2	0.0382878
EEP3	0.036846
EoBaMa	0.0388651
GMP	0.551268
Mye	0.0590737
Pro-mye	0.0180239
MDP	0.0262
Pro-mono	0.027922
Pre-cDC	0.0207323
Pre-pDC	0.0238802
CLP	0.0680272
Pro-B1	0.0540774
Pro-B2	0.0353932
Pro-B3	0.0230617
Pre-B1	0.031052
Pre-B2	0.0282757
InterEry	0.0222559
LateEry	0.0178247
MatureEry	0.0169497
Immat-B	0.020876
Mature-B	0.0195008
Memory-B	0.0212703
