0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	1.20202	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0.574147	0	0	0	0	0	0.574147	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0.936575	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0.574147	0.574147	0	0	0	0	0	0	0	0	0	0.574147	0	0.574147	0	0	0.574147	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0.574147	0	0	0	0	0	0.574147	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0.936575	0	0.574147	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0.574147	0	0	0	0	0	0.574147	0	0	0.574147	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0.574147	0.936575	0	0	0	0.574147	0	0.574147	0	0	0	0.574147	0	0	0	0	0	0	0	0.574147	0	0	0.574147	0	0	0	0.574147	0	0.936575	0	0	0.574147	0	0	0	1.58475	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0.574147	0	0	0	0	0	0	0.936575	0	0	0	0	0	0.574147	0.574147	0	0	0	0.574147	0	0	0	0	0	0	0	0.574147	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0.574147	0	0	0	0.574147	0	0	0	0.574147	0	0	0	0.574147	0	0	0	0	0	0.574147	0.936575	0	0	0	0.574147	0	0	0	0	0.574147	0	0	0	0.936575	0	0	0	0	0	0	0	0.574147	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0.936575	0	0.574147	0	0	1.41159	0	0	0	0	0	0	0.574147	0	0	0.574147	0	0	1.41159	0	0	0.574147	0.574147	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0.574147	0.574147	0.574147	0	0	0	0.574147	0.936575	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0.936575	0	0	0.574147	0.574147	0	1.20202	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936575	0	0	0	0	0.574147	0	0	0	0	0	0	0	0.936575	0	0	0	0.574147	0	0.574147	0.574147	0	0.574147	0	0	0	0	0	0	0.574147	0	0	0	0	0.574147	0	0	0	0	0	0	0.574147	0	0	0	0	0	0.574147	0	0	0.574147	0	0	0	0	0	0.574147	0	0.574147	0.574147	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0.936575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20202	0	0.936575	0.574147	0	0	0	0.574147	0	0	0	0	0	0	0	0.574147	0	0	0	0.574147	0.936575	0	0	0	0.574147	0	0.574147	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0.574147	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0.574147	0	0.574147	0.574147	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0.574147	0	0	0.574147	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0.936575	0	0.574147	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0.936575	0.574147	0	0.936575	0	0	0	0	0.574147	0	0	0.574147	0.574147	0.574147	0.574147	0.574147	0	0	0	0	0	0	0	0	0	0	0.574147	0	0.574147	0.574147	0.574147	0	0	0	0	0.574147	0	0	0	0	0	0.574147	0.574147	0	0.574147	0.574147	0	0	0	0	0	0	0.574147	0	0	0	0	0.574147	0.574147	0	0.574147	0	0	0	0	0	0	0.574147	0	0	1.41159	0	0	0	0	0	0	0	1.41159	0	0	0	0.936575	0	0.574147	0	0	0	0	0	0	0.574147	0	0	0.574147	0	0	0	0	0.574147	0.574147	0	0	0.574147	0	0.574147	0	0	0	0	0.936575	0	0.574147	0	0	0.574147	0	0	0	0	0.574147	0	0	0	0.574147	0	0	0	0.936575	0	0.574147	0	0.574147	0	0	0	0	0	0	0.936575	0	0	0	0	0	0.936575	0	0	0	0	0	0	0.574147	0.936575	0	0.574147	0	0	0	0	0.574147	0	0.936575	0	0	0	0	0	0	0	0	0	0	0.936575	0	0	0	0.574147	0	0	0	0	0.574147	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0.574147	0	0	0.574147	0	0	0.574147	0.574147	0.574147	0.936575	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0	0	0.574147	0	0.936575	0	0	0	0	0	0	0	0.574147	0.574147	0	0.574147	0.574147	0.574147	0	0	0	0.574147	0	0	0.936575	0	0	0	0	0	0.574147	0	0	0.574147	0	0	0	0	0	0	0.936575	0	0	0.574147	0	0.574147	0	0	0.936575	0	0	0.574147	0	0.574147	0	0	0.574147	0	0.574147	0	0	0	0.574147	0	0.574147	0.574147	0	0.936575	0	0.574147	0	0.574147	1.20202	0.574147	0	0	0	0	0	0	0.574147	0.574147	0	0.936575	1.58475	0	0.574147	0.574147	0	0	0	0	0.574147	1.20202	0	0.574147	0.574147	1.20202	0	0	0	0	0	0.574147	0	0	0.574147	0	0.574147	0	0	0	0.574147	0	0	0	0	0	0	0	0	0.574147	0.574147	0	0	0	0.574147	0	0	0	0.936575	0	0.574147	0.574147	0	0.574147	0	0	0	0	0	0.574147	0	0	0	0	0	0	0	0	0	0	0	0.574147	0	0	0.574147	0	0	0	0	0	0	0.574147	0	0.574147	0.574147	0	0	0.574147	0	0	0	0	0	0.574147	0	0	0	0.574147	0.574147	0.574147	0	0	0	0	0	0.574147	0	0	0	0	0	0.936575	0	0	0	0	0.574147	0	0	0.574147	1.58475	0	0	0	0	1.20202	0	0	0.574147	0.574147	0	0	0	0.574147	0.574147	0.574147	0.574147	0.574147	0	0.574147	0.574147	0.574147	0	0.574147	0	0	0	0	0	0	0	0	0.574147	0.936575	0	0	0.936575	0.574147	0	0	0	0.936575	0	0.574147	0	0	0.936575	0	0	0	0	0	0	0	1.58475	0	0	0	0.574147	0	0	0	1.20202	0.574147	0	0	0	0	0	0	0	0	0	0.936575	0.574147	0	0.574147	0.574147	0	0	0	0.574147	0	1.20202	0.936575	0.574147	0.574147	0	0	0	0	0	0	0	0	0	0.574147	0	1.58475	0	0.574147	0.574147	1.86087	0	0	0.574147	0	0	0	0	0.574147	0.574147	0.574147	0	0.574147	0	0	0.574147	0	0.574147	0	0	0	0	0.936575	0	0.936575	0.574147	0.936575	0	0.574147	0	0	0.574147	0	0	1.20202	0.574147	0.574147	0.574147	0	0	0	0	0	0	0	0	0	0	0	0	1.73231	0	0.574147	0	0	0	0.574147	0	1.41159	0	0	0	0	0	0	0	0	0	0	0	1.58475	0.574147	0	0	0	0.574147	0	0	0	0	0.936575	0	0	0	0	0.936575	0	0	0	0.574147	0	0.574147	0	0.574147	0	0.936575	0	0	0.574147	0.574147	0.936575	0	0.574147	1.86087	0.574147	0	0.936575	0.936575	0	0	0	0	0	1.41159	0	0	0.936575	1.20202	0	0	0	0.936575	0	0	0	0	0.574147	0.936575	0	0	0	0	0	0	0.574147	0	0	0.574147	0.574147	0	0	0.936575	0.574147	0	0.574147	0.936575	0	0.574147	0	0	0	1.20202	0	0.574147	1.58475	0	0.574147	0	0	0.936575	0	0.574147	0	0.574147	0	0	1.20202	0.574147	0	0.936575	1.20202	0	1.97476	0	0	0	0	0	0.936575	0	0	0.574147	0	0	0.574147	0	0	0.574147	0	0	0	0	0.574147	0	0.574147	0	1.20202	0	0	0	0	0	0	0.574147	0.574147	2.16976	0	0	1.41159	0	0	0.936575	0	0	0.574147	0	0	1.58475	0.574147	0	1.58475	0	0	0.936575	1.41159	1.20202	0.574147	0	0	0	0	1.20202	0	0	0.936575	0	0	0	0	0	0	0	1.20202	0.574147	0.936575	0	1.86087	0.936575	1.41159	0.936575	1.20202	0.574147	0	0	0.574147	1.20202	0.574147	0	0.574147	0.574147	0	0.936575	0	0	0.574147	0.574147	0	0.936575	0.574147	0.936575	1.20202	0	0	0.936575	0.574147	0	0	0	0	0	1.20202	0.574147	0	0.936575	0	0.936575	0.574147	0.574147	0.936575	0	0	0	0	0.574147	0	0	0.574147	0	0	0	0.574147	0.936575	0.936575	0	0.574147	0.936575	0.574147	0	0	0.936575	0.574147	0	0	0.574147	0	0	1.20202	0.574147	0.574147	0	0.574147	0	0.574147	0	1.41159	0.936575	0	0.936575	0.574147	0.936575	0.574147	0.936575	0.574147	0	0.574147	0	0.574147	0.574147	0	1.20202	1.41159	1.41159	0.936575	0.574147	0	0.574147	0	0	0	0	0	0.574147	0.574147	0.574147	1.41159	0	0	0	0	0	0.936575	0.574147	0.936575	0.936575	0.574147	2.33286	1.41159	0.936575	0	0.574147	0	0.936575	0.936575	0.574147	1.86087	0.574147	0.574147	0	0.574147	0.936575	0.574147	0.574147	0.574147	0	0.936575	0	0.574147	0	1.20202	0.574147	0.936575	2.25463	0	0	1.73231	0.574147	0.574147	0.574147	1.73231	0	0.574147	0.936575	0	0	1.41159	0	0.574147	0	0.574147	0.936575	0	0.574147	0	0.574147	0.574147	1.58475	0.574147	0.936575	0.574147	0.574147	0	0	0.574147	0	0	0.574147	0	0.936575	0.936575	0	0	0.574147	1.86087	1.41159	1.73231	0.574147	0.574147	0.574147	0	0	0	0.574147	0	0	0	0	0.936575	0.936575	0	1.41159	0.574147	1.20202	0.936575	0.936575	0	1.20202	0.574147	0	0	0.574147	0.936575	1.20202	1.58475	1.41159	1.41159	0.936575	1.41159	0	0.936575	0.574147	0	0	0.574147	0.574147	0	0.574147	0.574147	0.936575	1.20202	1.20202	1.20202	0.574147	0	1.20202	0.574147	0.936575	0.936575	1.41159	0.936575	0	1.86087	1.41159	0.574147	0.574147	0.574147	0.574147	0.574147	2.25463	0.574147	0	0.574147	0	0	1.20202	0	0.936575	0.574147	1.41159	0	0.936575	0	1.41159	0.574147	0	0.574147	0.574147	0.936575	1.58475	0	0.936575	0	0.574147	0	0	0	0.574147	0.574147	1.41159	0.936575	0.936575	1.41159	0.574147	0.936575	0.574147	1.58475	0.574147	0	0.574147	0.574147	0.936575	0	0	0	0.574147	0.574147	0.936575	0	0	1.41159	1.58475	0.574147	0.574147	1.58475	0	0.574147	0.574147	0.574147	0.936575	0	0.574147	0	0.936575	0.936575	1.20202	0	1.73231	0	1.20202	0.574147	1.20202	0.574147	0.574147	1.20202	0	0.936575	0.574147	1.20202	1.20202	0	1.41159	1.20202	1.20202	1.20202	0.574147	1.86087	0.936575	1.97476	1.58475	0	0	1.41159	1.73231	0.936575	0	0.936575	1.20202	0.936575	0.574147	1.20202	0	2.25463	0.574147	0.936575	0.574147	0.574147	0	0.574147	0.574147	0	1.41159	1.20202	0.936575	1.41159	0	0.936575	0.574147	0.574147	1.73231	0.936575	1.41159	0.936575	1.73231	0.936575	0	1.20202	0	0.574147	0	0	0.936575	0.574147	0.574147	1.20202	1.41159	0.574147	0.574147	1.86087	1.86087	1.58475	1.41159	1.58475	0.574147	2.80411	0	0	0	0	0.574147	1.41159	0	0	0.936575	2.25463	0	1.20202	0.574147	0.574147	0.574147	1.41159	1.20202	0.936575	0.936575	1.20202	0.574147	0.936575	1.73231	0.574147	0	1.41159	1.20202	0.574147	0.936575	0.936575	0	1.41159	0.574147	1.20202	0	1.73231	0	0.936575	1.20202	0.574147	0.936575	1.20202	0.936575	1.20202	0.574147	0.574147	1.41159	1.41159	1.20202	1.73231	1.20202	0	1.58475	0.936575	0.574147	1.41159	1.41159	0.936575	1.20202	1.86087	1.58475	0.574147	1.73231	0.936575	1.73231	1.41159	0	1.20202	0	1.73231	0.936575	1.20202	1.58475	0.574147	1.58475	0.574147	0.936575	0	0	0	0	1.41159	0	0	1.86087	0	0	0	0	0.936575	0	0.574147	0	2.07701	0	0.574147	0
